Price,Close,High,Low,Open,Volume
Ticker,EURPLN=X,EURPLN=X,EURPLN=X,EURPLN=X,EURPLN=X
Date,,,,,
2023-02-22,4.746960163116455,4.763350009918213,4.734799861907959,4.746960163116455,0
2023-02-23,4.743299961090088,4.759379863739014,4.721499919891357,4.743299961090088,0
2023-02-24,4.72189998626709,4.726490020751953,4.713600158691406,4.72189998626709,0
2023-02-27,4.718120098114014,4.721950054168701,4.706399917602539,4.718120098114014,0
2023-02-28,4.71120023727417,4.721549987792969,4.701399803161621,4.71120023727417,0
2023-03-01,4.704579830169678,4.705389976501465,4.658599853515625,4.704579830169678,0
2023-03-02,4.669149875640869,4.694540023803711,4.6641998291015625,4.669149875640869,0
2023-03-03,4.6969499588012695,4.711030006408691,4.691299915313721,4.6969499588012695,0
2023-03-06,4.706520080566406,4.709959983825684,4.686100006103516,4.706520080566406,0
2023-03-07,4.689030170440674,4.691349983215332,4.678199768066406,4.689030170440674,0
2023-03-08,4.688950061798096,4.704040050506592,4.669899940490723,4.688950061798096,0
2023-03-09,4.6778998374938965,4.686709880828857,4.671000003814697,4.6778998374938965,0
2023-03-10,4.682799816131592,4.690360069274902,4.667500019073486,4.682799816131592,0
2023-03-13,4.678730010986328,4.703239917755127,4.664599895477295,4.678730010986328,0
2023-03-14,4.679259777069092,4.697450160980225,4.675300121307373,4.679259777069092,0
2023-03-15,4.704279899597168,4.717559814453125,4.684100151062012,4.704279899597168,0
2023-03-16,4.7010498046875,4.717390060424805,4.685210227966309,4.7010498046875,0
2023-03-17,4.696450233459473,4.708769798278809,4.688000202178955,4.696450233459473,0
2023-03-20,4.7019500732421875,4.718989849090576,4.6971001625061035,4.7019500732421875,0
2023-03-21,4.699550151824951,4.7078399658203125,4.683499813079834,4.699550151824951,0
2023-03-22,4.684020042419434,4.692540168762207,4.678699970245361,4.684020042419434,0
2023-03-23,4.683320045471191,4.6875200271606445,4.673999786376953,4.683320045471191,0
2023-03-24,4.681180000305176,4.697619915008545,4.675600051879883,4.681180000305176,0
2023-03-27,4.683129787445068,4.692049980163574,4.677700042724609,4.684679985046387,0
2023-03-28,4.685810089111328,4.686089992523193,4.673299789428711,4.685810089111328,0
2023-03-29,4.675559997558594,4.6886701583862305,4.671199798583984,4.675559997558594,0
2023-03-30,4.685500144958496,4.689700126647949,4.669099807739258,4.685500144958496,0
2023-03-31,4.670899868011475,4.679989814758301,4.664400100708008,4.670899868011475,0
2023-04-03,4.672820091247559,4.684319972991943,4.664899826049805,4.672820091247559,0
2023-04-04,4.671599864959717,4.681079864501953,4.6641998291015625,4.671599864959717,0
2023-04-05,4.675000190734863,4.691609859466553,4.668600082397461,4.675000190734863,0
2023-04-06,4.683800220489502,4.693399906158447,4.678299903869629,4.683000087738037,0
2023-04-07,4.683000087738037,4.685279846191406,4.670400142669678,4.683000087738037,0
2023-04-10,4.679100036621094,4.689239978790283,4.674099922180176,4.679100036621094,0
2023-04-11,4.6862101554870605,4.690730094909668,4.661900043487549,4.6862101554870605,0
2023-04-12,4.667119979858398,4.673600196838379,4.649199962615967,4.667119979858398,0
2023-04-13,4.649280071258545,4.6538801193237305,4.627200126647949,4.649280071258545,0
2023-04-14,4.632040023803711,4.65703010559082,4.628799915313721,4.632040023803711,0
2023-04-17,4.638700008392334,4.643660068511963,4.621399879455566,4.638700008392334,0
2023-04-18,4.629859924316406,4.632890224456787,4.61269998550415,4.629859924316406,0
2023-04-19,4.621500015258789,4.64693021774292,4.60890007019043,4.621500015258789,0
2023-04-20,4.61929988861084,4.62076997756958,4.592700004577637,4.61929988861084,0
2023-04-21,4.595630168914795,4.6121602058410645,4.592400074005127,4.595630168914795,0
2023-04-24,4.611690044403076,4.615320205688477,4.592800140380859,4.611690044403076,0
2023-04-25,4.596099853515625,4.6039299964904785,4.5802998542785645,4.596099853515625,0
2023-04-26,4.594279766082764,4.5995001792907715,4.575220108032227,4.594279766082764,0
2023-04-27,4.5832200050354,4.595900058746338,4.576240062713623,4.583370208740234,0
2023-04-28,4.574240207672119,4.591320037841797,4.568900108337402,4.574240207672119,0
2023-05-01,4.588940143585205,4.6142401695251465,4.5802001953125,4.588940143585205,0
2023-05-02,4.6041998863220215,4.605380058288574,4.561100006103516,4.6041998863220215,0
2023-05-03,4.576749801635742,4.591219902038574,4.568299770355225,4.576749801635742,0
2023-05-04,4.5873799324035645,4.590439796447754,4.578700065612793,4.5873799324035645,0
2023-05-05,4.585700035095215,4.5936198234558105,4.568600177764893,4.585700035095215,0
2023-05-08,4.570499897003174,4.580080032348633,4.554800033569336,4.570499897003174,0
2023-05-09,4.560110092163086,4.571770191192627,4.54580020904541,4.560110092163086,0
2023-05-10,4.5524702072143555,4.554699897766113,4.513400077819824,4.5524702072143555,0
2023-05-11,4.516660213470459,4.54203987121582,4.512499809265137,4.516660213470459,0
2023-05-12,4.537980079650879,4.546249866485596,4.511300086975098,4.537980079650879,0
2023-05-15,4.5146098136901855,4.518370151519775,4.499100208282471,4.5146098136901855,0
2023-05-16,4.502299785614014,4.508590221405029,4.480800151824951,4.502299785614014,0
2023-05-17,4.490600109100342,4.522600173950195,4.478600025177002,4.490600109100342,0
2023-05-18,4.520209789276123,4.553549766540527,4.510700225830078,4.520209789276123,0
2023-05-19,4.546150207519531,4.5488600730896,4.513700008392334,4.546150207519531,0
2023-05-22,4.543059825897217,4.5431599617004395,4.492599964141846,4.543059825897217,0
2023-05-23,4.500050067901611,4.507140159606934,4.478499889373779,4.500050067901611,0
2023-05-24,4.48714017868042,4.507410049438477,4.4745001792907715,4.48714017868042,0
2023-05-25,4.507490158081055,4.513070106506348,4.496500015258789,4.507490158081055,0
2023-05-26,4.501130104064941,4.541230201721191,4.494770050048828,4.501130104064941,0
2023-05-29,4.52672004699707,4.529630184173584,4.511040210723877,4.52672004699707,0
2023-05-30,4.5176801681518555,4.539450168609619,4.512400150299072,4.5176801681518555,0
2023-05-31,4.535289764404297,4.545479774475098,4.525899887084961,4.535289764404297,0
2023-06-01,4.525569915771484,4.5464301109313965,4.511600017547607,4.525569915771484,0
2023-06-02,4.516079902648926,4.521719932556152,4.483799934387207,4.516079902648926,0
2023-06-05,4.491769790649414,4.495759963989258,4.468200206756592,4.491769790649414,0
2023-06-06,4.475029945373535,4.492380142211914,4.468900203704834,4.475029945373535,0
2023-06-07,4.474480152130127,4.4848198890686035,4.463900089263916,4.474480152130127,0
2023-06-08,4.485899925231934,4.497109889984131,4.472899913787842,4.485899925231934,0
2023-06-09,4.468400001525879,4.4743499755859375,4.430799961090088,4.468400001525879,0
2023-06-12,4.442240238189697,4.446609973907471,4.429999828338623,4.442240238189697,0
2023-06-13,4.446619987487793,4.486489772796631,4.440899848937988,4.446619987487793,0
2023-06-14,4.484990119934082,4.489789962768555,4.440899848937988,4.484990119934082,0
2023-06-15,4.448800086975098,4.475940227508545,4.44379997253418,4.448800086975098,0
2023-06-16,4.450210094451904,4.472410202026367,4.442299842834473,4.450210094451904,0
2023-06-19,4.456200122833252,4.4695000648498535,4.440100193023682,4.456200122833252,0
2023-06-20,4.448070049285889,4.458620071411133,4.434299945831299,4.448070049285889,0
2023-06-21,4.44271993637085,4.44858980178833,4.429100036621094,4.44271993637085,0
2023-06-22,4.429800033569336,4.438539981842041,4.417099952697754,4.429800033569336,0
2023-06-23,4.419899940490723,4.438680171966553,4.418399810791016,4.419899940490723,0
2023-06-26,4.437870025634766,4.443299770355225,4.42519998550415,4.437870025634766,0
2023-06-27,4.438680171966553,4.448080062866211,4.42140007019043,4.438680171966553,0
2023-06-28,4.443699836730957,4.489689826965332,4.441299915313721,4.443699836730957,0
2023-06-29,4.472700119018555,4.480760097503662,4.435490131378174,4.472700119018555,0
2023-06-30,4.442200183868408,4.459670066833496,4.428999900817871,4.442200183868408,0
2023-07-03,4.430500030517578,4.4441399574279785,4.408899784088135,4.430500030517578,0
2023-07-04,4.433899879455566,4.434010028839111,4.412499904632568,4.433899879455566,0
2023-07-05,4.432000160217285,4.4619598388671875,4.422900199890137,4.432000160217285,0
2023-07-06,4.4636101722717285,4.5020599365234375,4.455399990081787,4.4636101722717285,0
2023-07-07,4.482490062713623,4.492300033569336,4.454599857330322,4.482490062713623,0
2023-07-10,4.452340126037598,4.463359832763672,4.440700054168701,4.452340126037598,0
2023-07-11,4.442180156707764,4.459799766540527,4.429800033569336,4.442180156707764,0
2023-07-12,4.436910152435303,4.451509952545166,4.433300018310547,4.436910152435303,0
2023-07-13,4.433599948883057,4.4511799812316895,4.4222002029418945,4.433599948883057,0
2023-07-14,4.443480014801025,4.468639850616455,4.440899848937988,4.443480014801025,0
2023-07-17,4.456329822540283,4.458079814910889,4.440100193023682,4.456329822540283,0
2023-07-18,4.440400123596191,4.452559947967529,4.429299831390381,4.440400123596191,0
2023-07-19,4.448050022125244,4.457479953765869,4.434700012207031,4.448050022125244,0
2023-07-20,4.447999954223633,4.45635986328125,4.435800075531006,4.447999954223633,0
2023-07-21,4.452290058135986,4.4658098220825195,4.437399864196777,4.452290058135986,0
2023-07-24,4.463709831237793,4.466829776763916,4.438600063323975,4.463709831237793,0
2023-07-25,4.449389934539795,4.4523701667785645,4.419600009918213,4.449389934539795,0
2023-07-26,4.4305500984191895,4.43848991394043,4.41480016708374,4.4305500984191895,0
2023-07-27,4.421720027923584,4.429590225219727,4.411200046539307,4.421720027923584,0
2023-07-28,4.422229766845703,4.430490016937256,4.404900074005127,4.422229766845703,0
2023-07-31,4.412069797515869,4.413690090179443,4.3958001136779785,4.412069797515869,0
2023-08-01,4.400400161743164,4.446630001068115,4.39769983291626,4.400400161743164,0
2023-08-02,4.444799900054932,4.459780216217041,4.433700084686279,4.444799900054932,0
2023-08-03,4.443510055541992,4.488999843597412,4.436649799346924,4.443510055541992,0
2023-08-04,4.453199863433838,4.467050075531006,4.428500175476074,4.453199863433838,0
2023-08-07,4.435999870300293,4.438779830932617,4.40749979019165,4.435999870300293,0
2023-08-08,4.424190044403076,4.464749813079834,4.421000003814697,4.424190044403076,0
2023-08-09,4.461090087890625,4.4721598625183105,4.450560092926025,4.461090087890625,0
2023-08-10,4.4646100997924805,4.472340106964111,4.441259860992432,4.4646100997924805,0
2023-08-11,4.440999984741211,4.456669807434082,4.4253997802734375,4.440999984741211,0
2023-08-14,4.432079792022705,4.458360195159912,4.424699783325195,4.432079792022705,0
2023-08-15,4.447669982910156,4.494770050048828,4.44320011138916,4.447669982910156,0
2023-08-16,4.472700119018555,4.476019859313965,4.442800045013428,4.472700119018555,0
2023-08-17,4.468739986419678,4.476669788360596,4.458199977874756,4.468739986419678,0
2023-08-18,4.46835994720459,4.487450122833252,4.4552001953125,4.46835994720459,0
2023-08-21,4.45881986618042,4.481810092926025,4.453800201416016,4.45881986618042,0
2023-08-22,4.4734601974487305,4.47599983215332,4.454800128936768,4.4734601974487305,0
2023-08-23,4.466720104217529,4.484640121459961,4.460400104522705,4.466720104217529,0
2023-08-24,4.465590000152588,4.478940010070801,4.460999965667725,4.465590000152588,0
2023-08-25,4.474400043487549,4.478149890899658,4.457320213317871,4.474400043487549,0
2023-08-28,4.465879917144775,4.479800224304199,4.458399772644043,4.465879917144775,0
2023-08-29,4.466100215911865,4.4731597900390625,4.461599826812744,4.466100215911865,0
2023-08-30,4.463580131530762,4.4781999588012695,4.459099769592285,4.463580131530762,0
2023-08-31,4.467649936676025,4.478340148925781,4.458899974822998,4.467649936676025,0
2023-09-01,4.470709800720215,4.476500034332275,4.459499835968018,4.470709800720215,0
2023-09-04,4.463099956512451,4.474850177764893,4.458899974822998,4.463099956512451,0
2023-09-05,4.470330238342285,4.497499942779541,4.467899799346924,4.470330238342285,0
2023-09-06,4.4882001876831055,4.586780071258545,4.485199928283691,4.4882001876831055,0
2023-09-07,4.565400123596191,4.629680156707764,4.563000202178955,4.565400123596191,0
2023-09-08,4.621699810028076,4.625929832458496,4.592299938201904,4.621699810028076,0
2023-09-11,4.616610050201416,4.64955997467041,4.603700160980225,4.616610050201416,0
2023-09-12,4.635300159454346,4.694429874420166,4.633210182189941,4.635300159454346,0
2023-09-13,4.654099941253662,4.675380229949951,4.604000091552734,4.654099941253662,0
2023-09-14,4.620999813079834,4.6400299072265625,4.617499828338623,4.620999813079834,0
2023-09-15,4.63424015045166,4.642449855804443,4.626200199127197,4.63424015045166,0
2023-09-18,4.635900020599365,4.646259784698486,4.632500171661377,4.635900020599365,0
2023-09-19,4.639269828796387,4.661109924316406,4.6346001625061035,4.639269828796387,0
2023-09-20,4.659090042114258,4.6753997802734375,4.610939979553223,4.659090042114258,0
2023-09-21,4.612549781799316,4.634759902954102,4.606800079345703,4.612549781799316,0
2023-09-22,4.610300064086914,4.615630149841309,4.582200050354004,4.610300064086914,0
2023-09-25,4.602980136871338,4.608739852905273,4.579400062561035,4.602980136871338,0
2023-09-26,4.606719970703125,4.614530086517334,4.598090171813965,4.606719970703125,0
2023-09-27,4.607069969177246,4.6384501457214355,4.589079856872559,4.607069969177246,0
2023-09-28,4.62939977645874,4.639500141143799,4.617199897766113,4.62939977645874,0
2023-09-29,4.6374897956848145,4.640279769897461,4.6153998374938965,4.6374897956848145,0
2023-10-02,4.620049953460693,4.625259876251221,4.60129976272583,4.620049953460693,0
2023-10-03,4.616489887237549,4.631999969482422,4.605909824371338,4.616489887237549,0
2023-10-04,4.6286301612854,4.6478800773620605,4.587349891662598,4.6286301612854,0
2023-10-05,4.604400157928467,4.6092400550842285,4.583099842071533,4.604400157928467,0
2023-10-06,4.601069927215576,4.605899810791016,4.572199821472168,4.601069927215576,0
2023-10-09,4.577000141143799,4.587440013885498,4.560100078582764,4.577000141143799,0
2023-10-10,4.559000015258789,4.5695600509643555,4.531300067901611,4.559000015258789,0
2023-10-11,4.534890174865723,4.5405402183532715,4.5100998878479,4.534890174865723,0
2023-10-12,4.525430202484131,4.538509845733643,4.5183000564575195,4.525430202484131,0
2023-10-13,4.538539886474609,4.552140235900879,4.518599987030029,4.538539886474609,0
2023-10-16,4.4558000564575195,4.5048699378967285,4.450099945068359,4.4558000564575195,0
2023-10-17,4.448530197143555,4.459050178527832,4.409299850463867,4.448530197143555,0
2023-10-18,4.416500091552734,4.454619884490967,4.417200088500977,4.416500091552734,0
2023-10-19,4.449100017547607,4.464109897613525,4.442299842834473,4.449100017547607,0
2023-10-20,4.450809955596924,4.468699932098389,4.443900108337402,4.450809955596924,0
2023-10-23,4.456150054931641,4.468400001525879,4.447700023651123,4.456150054931641,0
2023-10-24,4.458630084991455,4.467800140380859,4.452600002288818,4.458630084991455,0
2023-10-25,4.462339878082275,4.4880499839782715,4.458099842071533,4.462339878082275,0
2023-10-26,4.474639892578125,4.481679916381836,4.443999767303467,4.474639892578125,0
2023-10-27,4.449779987335205,4.478030204772949,4.445099830627441,4.449779987335205,0
2023-10-30,4.461510181427002,4.464660167694092,4.444799900054932,4.461510181427002,0
2023-10-31,4.444300174713135,4.453390121459961,4.435200214385986,4.4446001052856445,0
2023-11-01,4.452300071716309,4.478630065917969,4.44890022277832,4.452300071716309,0
2023-11-02,4.467619895935059,4.470920085906982,4.440299987792969,4.467619895935059,0
2023-11-03,4.446269989013672,4.462699890136719,4.436669826507568,4.446269989013672,0
2023-11-06,4.450900077819824,4.467559814453125,4.445899963378906,4.450900077819824,0
2023-11-07,4.455520153045654,4.46412992477417,4.4421000480651855,4.455520153045654,0
2023-11-08,4.453350067138672,4.47061014175415,4.4257001876831055,4.453350067138672,0
2023-11-09,4.437399864196777,4.457580089569092,4.419300079345703,4.437399864196777,0
2023-11-10,4.42963981628418,4.437739849090576,4.412799835205078,4.42963981628418,0
2023-11-13,4.4203901290893555,4.435579776763916,4.418399810791016,4.4203901290893555,0
2023-11-14,4.424560070037842,4.428380012512207,4.395199775695801,4.424560070037842,0
2023-11-15,4.396759986877441,4.405379772186279,4.380799770355225,4.396759986877441,0
2023-11-16,4.38640022277832,4.405980110168457,4.361800193786621,4.38640022277832,0
2023-11-17,4.370639801025391,4.392899990081787,4.362599849700928,4.370639801025391,0
2023-11-20,4.382040023803711,4.386419773101807,4.351099967956543,4.382040023803711,0
2023-11-21,4.344099998474121,4.377590179443359,4.337900161743164,4.344099998474121,0
2023-11-22,4.3709001541137695,4.380959987640381,4.356299877166748,4.3709001541137695,0
2023-11-23,4.361800193786621,4.37332010269165,4.353000164031982,4.361800193786621,0
2023-11-24,4.3632001876831055,4.3750901222229,4.3568501472473145,4.3632001876831055,0
2023-11-27,4.36067008972168,4.367020130157471,4.341000080108643,4.36067008972168,0
2023-11-28,4.343929767608643,4.354559898376465,4.322780132293701,4.343929767608643,0
2023-11-29,4.3176398277282715,4.3455400466918945,4.313799858093262,4.3176398277282715,0
2023-11-30,4.338819980621338,4.3652801513671875,4.334400177001953,4.338819980621338,0
2023-12-01,4.350369930267334,4.366230010986328,4.320000171661377,4.350369930267334,0
2023-12-04,4.325689792633057,4.341469764709473,4.321800231933594,4.325689792633057,0
2023-12-05,4.327610015869141,4.334640026092529,4.313300132751465,4.327610015869141,0
2023-12-06,4.3194899559021,4.339749813079834,4.313199996948242,4.3194899559021,0
2023-12-07,4.327229976654053,4.336259841918945,4.31820011138916,4.327229976654053,0
2023-12-08,4.32480001449585,4.33814001083374,4.322000026702881,4.32480001449585,0
2023-12-11,4.325459957122803,4.342629909515381,4.323400020599365,4.325459957122803,0
2023-12-12,4.3333001136779785,4.343249797821045,4.326300144195557,4.3333001136779785,0
2023-12-13,4.324580192565918,4.330709934234619,4.314899921417236,4.324580192565918,0
2023-12-14,4.2960100173950195,4.321589946746826,4.289999961853027,4.2960100173950195,0
2023-12-15,4.304800033569336,4.328969955444336,4.300300121307373,4.304800033569336,0
2023-12-18,4.33158016204834,4.351480007171631,4.320899963378906,4.33158016204834,0
2023-12-19,4.319799900054932,4.34296989440918,4.315199851989746,4.319799900054932,0
2023-12-20,4.323150157928467,4.347259998321533,4.319399833679199,4.322840213775635,0
2023-12-21,4.342130184173584,4.345719814300537,4.32859992980957,4.342130184173584,0
2023-12-22,4.322800159454346,4.3453898429870605,4.3206000328063965,4.322800159454346,0
2023-12-25,4.331240177154541,4.361700057983398,4.326300144195557,4.331240177154541,0
2023-12-26,4.333209991455078,4.346109867095947,4.326600074768066,4.333209991455078,0
2023-12-27,4.324739933013916,4.3354902267456055,4.321100234985352,4.324739933013916,0
2023-12-28,4.317299842834473,4.3431501388549805,4.315899848937988,4.317299842834473,0
2023-12-29,4.333549976348877,4.34814977645874,4.322239875793457,4.333549976348877,0
